"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2233","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:25:10,FALSE,NA,"918603478901116931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liber72",353,TRUE,FALSE,NA,NA
"2234","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:17:03,FALSE,NA,"918601434345680896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pallpag55",353,TRUE,FALSE,NA,NA
"2235","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:16:29,FALSE,NA,"918601291739299841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanche_puente",353,TRUE,FALSE,NA,NA
"2236","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:14:28,FALSE,NA,"918600783989563392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMSH1966",353,TRUE,FALSE,NA,NA
"2237","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 22:14:00,FALSE,NA,"918600668155465728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TXELO2509",350,TRUE,FALSE,NA,NA
"2238","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 22:13:48,FALSE,NA,"918600618603925504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeresaP71830379",350,TRUE,FALSE,NA,NA
"2239","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-12 22:13:23,FALSE,NA,"918600513020624897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TXELO2509",444,TRUE,FALSE,NA,NA
"2240","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 22:12:47,FALSE,NA,"918600361518264320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zulema9",597,TRUE,FALSE,NA,NA
"2241","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:11:36,FALSE,NA,"918600062632124423",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanpalomo74",353,TRUE,FALSE,NA,NA
"2242","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 22:10:21,FALSE,NA,"918599749237985280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pere_Joan_3000",350,TRUE,FALSE,NA,NA
"2243","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:10:04,FALSE,NA,"918599677385297920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeny_Sole",353,TRUE,FALSE,NA,NA
"2244","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:07:36,FALSE,NA,"918599054669606912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quiquelosa",353,TRUE,FALSE,NA,NA
"2245","RT @openarms_fund: Arrancan las actividades de sensibilización #Alicante @volvooceanrace 
La cara más oscura del #Med 
Concienciar para hac…",FALSE,0,NA,2017-10-12 22:07:11,FALSE,NA,"918598952861257728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatseRE",104,TRUE,FALSE,NA,NA
"2246","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 22:07:10,FALSE,NA,"918598946825625601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_OpenBorders_",597,TRUE,FALSE,NA,NA
"2247","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:06:45,FALSE,NA,"918598841326276609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isabelmsangal",353,TRUE,FALSE,NA,NA
"2248","RT @openarms_fund: Cada vez somos menos. 
Si nos vamos, no habrá brazos que salven vidas y ojos que cuenten este crimen. 
¿Nos ayudas a seg…",FALSE,0,NA,2017-10-12 22:05:43,FALSE,NA,"918598580688113666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dianaagra",1797,TRUE,FALSE,NA,NA
"2249","RT @openarms_fund: Les llevamos al lugar de donde venimos.
Tripulación #Astral acerca el crimen #Med y nuestra misión a todos
 @volvooceanr…",FALSE,0,NA,2017-10-12 22:04:44,FALSE,NA,"918598335812001797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Margui0409",70,TRUE,FALSE,NA,NA
"2250","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 22:02:18,FALSE,NA,"918597723674304513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chamuyeta",353,TRUE,FALSE,NA,NA
"2251","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:59:23,FALSE,NA,"918596987766935552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carmenprofesor1",353,TRUE,FALSE,NA,NA
"2252","RT @GVAAlicanteVOR: Joaquin Acedo de @openarms_fund habla de la tragedia de los refugiados en el Mediterráneo
#PuertodeEncuentro #VolvoOcea…",FALSE,0,NA,2017-10-12 21:58:53,FALSE,NA,"918596863661617153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CarmeBai",42,TRUE,FALSE,NA,NA
"2253","RT @openarms_fund: #Astral y la exposición itinerante “El Mediterráneo real” llegan Alicante para la salida @volvooceanraceE Rescatar, denu…",FALSE,0,NA,2017-10-12 21:57:20,FALSE,NA,"918596474346205184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trarses",61,TRUE,FALSE,NA,NA
"2254","RT @GVAAlicanteVOR: Joaquin Acedo de @openarms_fund habla de la tragedia de los refugiados en el Mediterráneo
#PuertodeEncuentro #VolvoOcea…",FALSE,0,NA,2017-10-12 21:54:27,FALSE,NA,"918595745309216771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SyrioB",42,TRUE,FALSE,NA,NA
"2255","RT @openarms_fund: Cada vez somos menos. 
Si nos vamos, no habrá brazos que salven vidas y ojos que cuenten este crimen. 
¿Nos ayudas a seg…",FALSE,0,NA,2017-10-12 21:54:16,FALSE,NA,"918595699821961217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SyrioB",1797,TRUE,FALSE,NA,NA
"2256","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:53:17,FALSE,NA,"918595454765584385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElpidiaRey",353,TRUE,FALSE,NA,NA
"2257","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:52:20,FALSE,NA,"918595215140818946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjssottero",353,TRUE,FALSE,NA,NA
"2258","RT @openarms_fund: Cada vez somos menos. 
Si nos vamos, no habrá brazos que salven vidas y ojos que cuenten este crimen. 
¿Nos ayudas a seg…",FALSE,0,NA,2017-10-12 21:52:13,FALSE,NA,"918595184916606978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaduanRaul",1797,TRUE,FALSE,NA,NA
"2259","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 21:51:49,FALSE,NA,"918595084492341255",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","txellalalluna",597,TRUE,FALSE,NA,NA
"2260","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:51:41,FALSE,NA,"918595050585632768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lmpg_twi",353,TRUE,FALSE,NA,NA
"2261","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:48:59,FALSE,NA,"918594372672901121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaBaon",353,TRUE,FALSE,NA,NA
"2262","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:48:56,FALSE,NA,"918594359775432706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itweetfabian",353,TRUE,FALSE,NA,NA
"2263","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:48:34,FALSE,NA,"918594266137579521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rigarafo",353,TRUE,FALSE,NA,NA
"2264","@ahorapodemos @openarms_fund Paga Soros. Otra ronda!",FALSE,0,"ahorapodemos",2017-10-12 21:47:00,FALSE,"918569231880523777","918593871579316227","2288138575","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josikokalandrak",0,FALSE,FALSE,NA,NA
"2265","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:46:02,FALSE,NA,"918593627449909248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eduarangu",353,TRUE,FALSE,NA,NA
"2266","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:45:53,FALSE,NA,"918593591257321472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianaVilaseca",350,TRUE,FALSE,NA,NA
"2267","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:44:59,FALSE,NA,"918593364391550981",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigChema",350,TRUE,FALSE,NA,NA
"2268","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:43:41,FALSE,NA,"918593037978259456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crg1212",350,TRUE,FALSE,NA,NA
"2269","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:43:21,FALSE,NA,"918592953035214853",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JOSEMARTCORUNHA",353,TRUE,FALSE,NA,NA
"2270","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:41:01,FALSE,NA,"918592368697397249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_MazrimTaim_",353,TRUE,FALSE,NA,NA
"2271","RT @GVAAlicanteVOR: Joaquin Acedo de @openarms_fund habla de la tragedia de los refugiados en el Mediterráneo
#PuertodeEncuentro #VolvoOcea…",FALSE,0,NA,2017-10-12 21:41:00,FALSE,NA,"918592363890692107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_angelesrochel",42,TRUE,FALSE,NA,NA
"2272","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:40:41,FALSE,NA,"918592284693803008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","svilas7",350,TRUE,FALSE,NA,NA
"2273","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:40:35,FALSE,NA,"918592256612945920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ConchaSabater",353,TRUE,FALSE,NA,NA
"2274","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:40:14,FALSE,NA,"918592167983112194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francis54756331",353,TRUE,FALSE,NA,NA
"2275","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:38:44,FALSE,NA,"918591791988961282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANDRESYSIGUE",353,TRUE,FALSE,NA,NA
"2276","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:34:48,FALSE,NA,"918590800384217094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimeiconcha",353,TRUE,FALSE,NA,NA
"2277","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:34:36,FALSE,NA,"918590750551625731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jonathan_HG91",353,TRUE,FALSE,NA,NA
"2278","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:33:53,FALSE,NA,"918590571391963137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JFort14",350,TRUE,FALSE,NA,NA
"2279","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 21:33:43,FALSE,NA,"918590529557991426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazzysharmi",597,TRUE,FALSE,NA,NA
"2280","RT @rafaelobrero: ¿Habrá visto @zoidoJI la entrevista y las imágenes de @openarms_fund en #ElIntermedio?
¿Se reafirmará en su intransigenci…",FALSE,0,NA,2017-10-12 21:33:35,FALSE,NA,"918590495974219776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaezPablo",2,TRUE,FALSE,NA,NA
"2281","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:32:23,FALSE,NA,"918590193573167104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RubenCuellar_97",353,TRUE,FALSE,NA,NA
"2282","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:32:00,FALSE,NA,"918590097720774657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduahillos",350,TRUE,FALSE,NA,NA
"2283","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:31:54,FALSE,NA,"918590072097792001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xabiusller",350,TRUE,FALSE,NA,NA
"2284","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:31:29,FALSE,NA,"918589968599207938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Urpsz29",353,TRUE,FALSE,NA,NA
"2285","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 21:30:16,FALSE,NA,"918589659889979405",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RefugeesCoffee",597,TRUE,FALSE,NA,NA
"2286","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:29:14,FALSE,NA,"918589399696277504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merce_padro",350,TRUE,FALSE,NA,NA
"2287","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:28:58,FALSE,NA,"918589334231617536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IstharLar",353,TRUE,FALSE,NA,NA
"2288","RT @openarms_fund: Les llevamos al lugar de donde venimos.
Tripulación #Astral acerca el crimen #Med y nuestra misión a todos
 @volvooceanr…",FALSE,0,NA,2017-10-12 21:28:46,FALSE,NA,"918589284147482624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsabelBravoF",70,TRUE,FALSE,NA,NA
"2289","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:27:26,FALSE,NA,"918588948238209024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfsilvan",353,TRUE,FALSE,NA,NA
"2290","RT @GVAAlicanteVOR: Joaquin Acedo de @openarms_fund habla de la tragedia de los refugiados en el Mediterráneo
#PuertodeEncuentro #VolvoOcea…",FALSE,0,NA,2017-10-12 21:25:52,FALSE,NA,"918588554258931713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OliverEnginy",42,TRUE,FALSE,NA,NA
"2291","RT @GVAAlicanteVOR: Joaquin Acedo de @openarms_fund habla de la tragedia de los refugiados en el Mediterráneo
#PuertodeEncuentro #VolvoOcea…",FALSE,0,NA,2017-10-12 21:25:19,FALSE,NA,"918588414613688320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diafacilfueayer",42,TRUE,FALSE,NA,NA
"2292","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:24:51,FALSE,NA,"918588299677138944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chipirelli",350,TRUE,FALSE,NA,NA
"2293","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:24:48,FALSE,NA,"918588284477018114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ignoran_t_e",353,TRUE,FALSE,NA,NA
"2294","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:24:39,FALSE,NA,"918588249639178243",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisLUGALO",353,TRUE,FALSE,NA,NA
"2295","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:24:35,FALSE,NA,"918588232333479941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FenixCalladito",350,TRUE,FALSE,NA,NA
"2296","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:20:09,FALSE,NA,"918587114736046080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mafatunon",350,TRUE,FALSE,NA,NA
"2297","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:18:10,FALSE,NA,"918586617429987329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guacabrother",353,TRUE,FALSE,NA,NA
"2298","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:16:25,FALSE,NA,"918586177258708993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AriadnaEeltink",350,TRUE,FALSE,NA,NA
"2299","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:16:14,FALSE,NA,"918586129972113408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robfuste",350,TRUE,FALSE,NA,NA
"2300","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 21:15:31,FALSE,NA,"918585948597866496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonisalom",597,TRUE,FALSE,NA,NA
"2301","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:15:20,FALSE,NA,"918585903030919170",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dragonmorgana",350,TRUE,FALSE,NA,NA
"2302","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:15:11,FALSE,NA,"918585863768084482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celiamora4",353,TRUE,FALSE,NA,NA
"2303","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:15:02,FALSE,NA,"918585828770754561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claudioAl88",353,TRUE,FALSE,NA,NA
"2304","RT @openarms_fund: Fronteras invisibles q matan. 
Más de 2.600 ahogados #Med 2017 
Muchísimos más rescatados bajo la bandera de la solidari…",FALSE,0,NA,2017-10-12 21:14:32,FALSE,NA,"918585703927353345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fvalbonesi",350,TRUE,FALSE,NA,NA
"2305","RT @openarms_fund: Niñas,las víctimas más vulnerables de este éxodo forzado y la maldita falta de humanidad.Foto @moutafis77 #Astral #DiaIn…",FALSE,0,NA,2017-10-12 21:13:08,FALSE,NA,"918585349227544580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trollnoter",597,TRUE,FALSE,NA,NA
"2306","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:12:50,FALSE,NA,"918585273696636928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marilopez07",353,TRUE,FALSE,NA,NA
"2307","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:12:00,FALSE,NA,"918585065868754945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Podemos_CPRA",353,TRUE,FALSE,NA,NA
"2308","RT @openarms_fund: Cada vez somos menos. 
Si nos vamos, no habrá brazos que salven vidas y ojos que cuenten este crimen. 
¿Nos ayudas a seg…",FALSE,0,NA,2017-10-12 21:11:05,FALSE,NA,"918584835043680256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dalda_f",1797,TRUE,FALSE,NA,NA
"2309","RT @ahorapodemos: Enhorabuena a #elintermedio por su entrevista a @openarms_fund. Vergonzosa política europea de refugiados. https://t.co/u…",FALSE,0,NA,2017-10-12 21:10:59,FALSE,NA,"918584810146357248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nalalop",353,TRUE,FALSE,NA,NA
