song_id,week,streams,treat_week,seqcnt,treated,exp_id
57,2018-10-22,28433,2018-10-01,-3,0,9733
57,2018-10-29,27891,2018-10-01,-4,0,9733
57,2018-11-05,31796,2018-10-01,-5,0,9733
57,2018-11-12,32312,2018-10-01,-6,0,9733
57,2018-11-19,28406,2018-10-01,-7,0,9733
57,2018-11-26,27768,2018-10-01,-8,0,9733
57,2018-12-03,28961,2018-10-01,-9,0,9733
57,2018-12-10,30777,2018-10-01,-10,0,9733
37,2018-01-08,14866,2018-03-19,10,0,99653
37,2018-01-15,14342,2018-03-19,9,0,99653
37,2018-01-22,14779,2018-03-19,8,0,99653
37,2018-01-29,16277,2018-03-19,7,0,99653
37,2018-02-05,14780,2018-03-19,6,0,99653
37,2018-02-12,14899,2018-03-19,5,0,99653
37,2018-02-19,14687,2018-03-19,4,0,99653
37,2018-02-26,14419,2018-03-19,3,0,99653
37,2018-03-05,14418,2018-03-19,2,0,99653
37,2018-03-12,14282,2018-03-19,1,0,99653
37,2018-03-19,14415,2018-03-19,0,0,99653
37,2018-03-26,15199,2018-03-19,-1,0,99653
37,2018-04-02,15257,2018-03-19,-2,0,99653
37,2018-04-09,15090,2018-03-19,-3,0,99653
37,2018-04-16,15429,2018-03-19,-4,0,99653
37,2018-04-23,14886,2018-03-19,-5,0,99653
37,2018-04-30,16612,2018-03-19,-6,0,99653
37,2018-05-07,15949,2018-03-19,-7,0,99653
37,2018-05-14,14967,2018-03-19,-8,0,99653
37,2018-05-21,15187,2018-03-19,-9,0,99653
37,2018-05-28,15640,2018-03-19,-10,0,99653
2,2019-05-06,20532,2019-02-25,10,1,100000093609
2,2019-04-29,22358,2019-02-25,9,1,100000093609
2,2019-04-22,21590,2019-02-25,8,1,100000093609
2,2019-04-15,22096,2019-02-25,7,1,100000093609
2,2019-04-08,21810,2019-02-25,6,1,100000093609
2,2019-04-01,21607,2019-02-25,5,1,100000093609
2,2019-03-25,23955,2019-02-25,4,1,100000093609
2,2019-03-18,23606,2019-02-25,3,1,100000093609
2,2019-03-11,24636,2019-02-25,2,1,100000093609
2,2019-03-04,26230,2019-02-25,1,1,100000093609
2,2019-02-25,28296,2019-02-25,0,1,100000093609
2,2019-02-18,20261,2019-02-25,-1,1,100000093609
2,2019-02-11,20214,2019-02-25,-2,1,100000093609
2,2019-02-04,19824,2019-02-25,-3,1,100000093609
2,2019-01-28,20371,2019-02-25,-4,1,100000093609
2,2019-01-21,19385,2019-02-25,-5,1,100000093609
2,2019-01-14,18480,2019-02-25,-6,1,100000093609
2,2019-01-07,18464,2019-02-25,-7,1,100000093609
2,2018-12-31,21036,2019-02-25,-8,1,100000093609
2,2018-12-24,19602,2019-02-25,-9,1,100000093609
2,2018-12-17,16873,2019-02-25,-10,1,100000093609
3,2018-07-23,2606,2018-05-14,10,1,100000133072
3,2018-07-16,2937,2018-05-14,9,1,100000133072
3,2018-07-09,2600,2018-05-14,8,1,100000133072
3,2018-07-02,2444,2018-05-14,7,1,100000133072
3,2018-06-25,2492,2018-05-14,6,1,100000133072
3,2018-06-18,2819,2018-05-14,5,1,100000133072
3,2018-06-11,3689,2018-05-14,4,1,100000133072
3,2018-06-04,4933,2018-05-14,3,1,100000133072
3,2018-05-28,5962,2018-05-14,2,1,100000133072
3,2018-05-21,8507,2018-05-14,1,1,100000133072
3,2018-05-14,3317,2018-05-14,0,1,100000133072
3,2018-05-07,1246,2018-05-14,-1,1,100000133072
3,2018-04-30,1179,2018-05-14,-2,1,100000133072
3,2018-04-23,1197,2018-05-14,-3,1,100000133072
3,2018-04-16,1180,2018-05-14,-4,1,100000133072
3,2018-04-09,1137,2018-05-14,-5,1,100000133072
3,2018-04-02,1333,2018-05-14,-6,1,100000133072
3,2018-03-26,1313,2018-05-14,-7,1,100000133072
3,2018-03-19,1145,2018-05-14,-8,1,100000133072
3,2018-03-12,1137,2018-05-14,-9,1,100000133072
3,2018-03-05,1129,2018-05-14,-10,1,100000133072
5,2018-08-27,5159,2018-06-18,10,1,100000229675
5,2018-08-20,5302,2018-06-18,9,1,100000229675
5,2018-08-13,5390,2018-06-18,8,1,100000229675
5,2018-08-06,5652,2018-06-18,7,1,100000229675
5,2018-07-30,6238,2018-06-18,6,1,100000229675
5,2018-07-23,7194,2018-06-18,5,1,100000229675
5,2018-07-16,8466,2018-06-18,4,1,100000229675
5,2018-07-09,8377,2018-06-18,3,1,100000229675
5,2018-07-02,9084,2018-06-18,2,1,100000229675
5,2018-06-25,10593,2018-06-18,1,1,100000229675
5,2018-06-18,7248,2018-06-18,0,1,100000229675
5,2018-06-11,5016,2018-06-18,-1,1,100000229675
5,2018-06-04,5616,2018-06-18,-2,1,100000229675
5,2018-05-28,5345,2018-06-18,-3,1,100000229675
5,2018-05-21,5514,2018-06-18,-4,1,100000229675
5,2018-05-14,6115,2018-06-18,-5,1,100000229675
5,2018-05-07,6166,2018-06-18,-6,1,100000229675
5,2018-04-30,6860,2018-06-18,-7,1,100000229675
5,2018-04-23,7457,2018-06-18,-8,1,100000229675
5,2018-04-16,5882,2018-06-18,-9,1,100000229675
5,2018-04-09,5755,2018-06-18,-10,1,100000229675
7,2018-01-29,5539,2017-11-20,10,1,100000248712
7,2018-01-22,5408,2017-11-20,9,1,100000248712
7,2018-01-15,5598,2017-11-20,8,1,100000248712
7,2018-01-08,5095,2017-11-20,7,1,100000248712
7,2018-01-01,4803,2017-11-20,6,1,100000248712
7,2017-12-25,5234,2017-11-20,5,1,100000248712
7,2017-12-18,6148,2017-11-20,4,1,100000248712
7,2017-12-11,7303,2017-11-20,3,1,100000248712
7,2017-12-04,8848,2017-11-20,2,1,100000248712
7,2017-11-27,11746,2017-11-20,1,1,100000248712
7,2017-11-20,7269,2017-11-20,0,1,100000248712
7,2017-11-13,4228,2017-11-20,-1,1,100000248712
7,2017-11-06,3144,2017-11-20,-2,1,100000248712
7,2017-10-30,3115,2017-11-20,-3,1,100000248712
7,2017-10-23,3233,2017-11-20,-4,1,100000248712
7,2017-10-16,3177,2017-11-20,-5,1,100000248712
7,2017-10-09,3219,2017-11-20,-6,1,100000248712
7,2017-10-02,2944,2017-11-20,-7,1,100000248712
7,2017-09-25,3142,2017-11-20,-8,1,100000248712
7,2017-09-18,3293,2017-11-20,-9,1,100000248712
7,2017-09-11,3140,2017-11-20,-10,1,100000248712
9,2018-05-07,4048,2018-02-26,10,1,100000359277
9,2018-04-30,3995,2018-02-26,9,1,100000359277
9,2018-04-23,4485,2018-02-26,8,1,100000359277
9,2018-04-16,5195,2018-02-26,7,1,100000359277
9,2018-04-09,5422,2018-02-26,6,1,100000359277
9,2018-04-02,5678,2018-02-26,5,1,100000359277
9,2018-03-26,5861,2018-02-26,4,1,100000359277
9,2018-03-19,7357,2018-02-26,3,1,100000359277
9,2018-03-12,8929,2018-02-26,2,1,100000359277
9,2018-03-05,10741,2018-02-26,1,1,100000359277
9,2018-02-26,7659,2018-02-26,0,1,100000359277
9,2018-02-19,3158,2018-02-26,-1,1,100000359277
9,2018-02-12,3099,2018-02-26,-2,1,100000359277
9,2018-02-05,3108,2018-02-26,-3,1,100000359277
9,2018-01-29,3222,2018-02-26,-4,1,100000359277
9,2018-01-22,3475,2018-02-26,-5,1,100000359277
9,2018-01-15,3441,2018-02-26,-6,1,100000359277
9,2018-01-08,3615,2018-02-26,-7,1,100000359277
9,2018-01-01,3711,2018-02-26,-8,1,100000359277
9,2017-12-25,3699,2018-02-26,-9,1,100000359277
9,2017-12-18,3801,2018-02-26,-10,1,100000359277
10,2019-01-14,7121,2018-11-05,10,1,100000368565
10,2019-01-07,7428,2018-11-05,9,1,100000368565
10,2018-12-31,6694,2018-11-05,8,1,100000368565
10,2018-12-24,5884,2018-11-05,7,1,100000368565
10,2018-12-17,6900,2018-11-05,6,1,100000368565
10,2018-12-10,7163,2018-11-05,5,1,100000368565
10,2018-12-03,7755,2018-11-05,4,1,100000368565
10,2018-11-26,8631,2018-11-05,3,1,100000368565
10,2018-11-19,10671,2018-11-05,2,1,100000368565
10,2018-11-12,15786,2018-11-05,1,1,100000368565
10,2018-11-05,7343,2018-11-05,0,1,100000368565
10,2018-10-29,5002,2018-11-05,-1,1,100000368565
10,2018-10-22,5006,2018-11-05,-2,1,100000368565
10,2018-10-15,4989,2018-11-05,-3,1,100000368565
10,2018-10-08,4807,2018-11-05,-4,1,100000368565
10,2018-10-01,4565,2018-11-05,-5,1,100000368565
10,2018-09-24,4470,2018-11-05,-6,1,100000368565
10,2018-09-17,4568,2018-11-05,-7,1,100000368565
10,2018-09-10,4349,2018-11-05,-8,1,100000368565
10,2018-09-03,4584,2018-11-05,-9,1,100000368565
10,2018-08-27,4565,2018-11-05,-10,1,100000368565
11,2018-01-22,7116,2017-11-13,10,1,100000376453
11,2018-01-15,7240,2017-11-13,9,1,100000376453
11,2018-01-08,6853,2017-11-13,8,1,100000376453
11,2018-01-01,6904,2017-11-13,7,1,100000376453
11,2017-12-25,7466,2017-11-13,6,1,100000376453
11,2017-12-18,7172,2017-11-13,5,1,100000376453
11,2017-12-11,7774,2017-11-13,4,1,100000376453
11,2017-12-04,8800,2017-11-13,3,1,100000376453
11,2017-11-27,11043,2017-11-13,2,1,100000376453
11,2017-11-20,11758,2017-11-13,1,1,100000376453
11,2017-11-13,7945,2017-11-13,0,1,100000376453
11,2017-11-06,4870,2017-11-13,-1,1,100000376453
11,2017-10-30,5291,2017-11-13,-2,1,100000376453
11,2017-10-23,5084,2017-11-13,-3,1,100000376453
11,2017-10-16,5008,2017-11-13,-4,1,100000376453
11,2017-10-09,5061,2017-11-13,-5,1,100000376453
11,2017-10-02,4958,2017-11-13,-6,1,100000376453
11,2017-09-25,4549,2017-11-13,-7,1,100000376453
11,2017-09-18,4270,2017-11-13,-8,1,100000376453
11,2017-09-11,4375,2017-11-13,-9,1,100000376453
11,2017-09-04,4200,2017-11-13,-10,1,100000376453
13,2017-11-20,2957,2017-09-11,10,1,100000384873
13,2017-11-13,2969,2017-09-11,9,1,100000384873
13,2017-11-06,3370,2017-09-11,8,1,100000384873
13,2017-10-30,3619,2017-09-11,7,1,100000384873
13,2017-10-23,3972,2017-09-11,6,1,100000384873
13,2017-10-16,4164,2017-09-11,5,1,100000384873
13,2017-10-09,4340,2017-09-11,4,1,100000384873
13,2017-10-02,5455,2017-09-11,3,1,100000384873
13,2017-09-25,6746,2017-09-11,2,1,100000384873
13,2017-09-18,9044,2017-09-11,1,1,100000384873
13,2017-09-11,5798,2017-09-11,0,1,100000384873
13,2017-09-04,2185,2017-09-11,-1,1,100000384873
13,2017-08-28,2197,2017-09-11,-2,1,100000384873
13,2017-08-21,2526,2017-09-11,-3,1,100000384873
13,2017-08-14,1976,2017-09-11,-4,1,100000384873
13,2017-08-07,1749,2017-09-11,-5,1,100000384873
13,2017-07-31,1877,2017-09-11,-6,1,100000384873
13,2017-07-24,1962,2017-09-11,-7,1,100000384873
13,2017-07-17,1627,2017-09-11,-8,1,100000384873
13,2017-07-10,1823,2017-09-11,-9,1,100000384873
13,2017-07-03,1693,2017-09-11,-10,1,100000384873
14,2018-04-02,6462,2018-01-22,10,1,100000401050
14,2018-03-26,7019,2018-01-22,9,1,100000401050
14,2018-03-19,7049,2018-01-22,8,1,100000401050
14,2018-03-12,7530,2018-01-22,7,1,100000401050
14,2018-03-05,7232,2018-01-22,6,1,100000401050
14,2018-02-26,7957,2018-01-22,5,1,100000401050
14,2018-02-19,8225,2018-01-22,4,1,100000401050
14,2018-02-12,8795,2018-01-22,3,1,100000401050
14,2018-02-05,9903,2018-01-22,2,1,100000401050
14,2018-01-29,14472,2018-01-22,1,1,100000401050
14,2018-01-22,10444,2018-01-22,0,1,100000401050
14,2018-01-15,5543,2018-01-22,-1,1,100000401050
14,2018-01-08,5764,2018-01-22,-2,1,100000401050
14,2018-01-01,5879,2018-01-22,-3,1,100000401050
14,2017-12-25,5924,2018-01-22,-4,1,100000401050
14,2017-12-18,5048,2018-01-22,-5,1,100000401050
14,2017-12-11,4877,2018-01-22,-6,1,100000401050
14,2017-12-04,5021,2018-01-22,-7,1,100000401050
14,2017-11-27,5345,2018-01-22,-8,1,100000401050
14,2017-11-20,5232,2018-01-22,-9,1,100000401050
14,2017-11-13,5187,2018-01-22,-10,1,100000401050
15,2019-05-27,11562,2019-03-18,10,1,100000401074
15,2019-05-20,11302,2019-03-18,9,1,100000401074
15,2019-05-13,10985,2019-03-18,8,1,100000401074
15,2019-05-06,11426,2019-03-18,7,1,100000401074
15,2019-04-29,11471,2019-03-18,6,1,100000401074
15,2019-04-22,11653,2019-03-18,5,1,100000401074
15,2019-04-15,13026,2019-03-18,4,1,100000401074
15,2019-04-08,12667,2019-03-18,3,1,100000401074
15,2019-04-01,13901,2019-03-18,2,1,100000401074
15,2019-03-25,16878,2019-03-18,1,1,100000401074
15,2019-03-18,10515,2019-03-18,0,1,100000401074
15,2019-03-11,9133,2019-03-18,-1,1,100000401074
15,2019-03-04,8812,2019-03-18,-2,1,100000401074
15,2019-02-25,8679,2019-03-18,-3,1,100000401074
15,2019-02-18,8651,2019-03-18,-4,1,100000401074
15,2019-02-11,8807,2019-03-18,-5,1,100000401074
15,2019-02-04,8543,2019-03-18,-6,1,100000401074
15,2019-01-28,8708,2019-03-18,-7,1,100000401074
15,2019-01-21,8641,2019-03-18,-8,1,100000401074
15,2019-01-14,8679,2019-03-18,-9,1,100000401074
15,2019-01-07,8764,2019-03-18,-10,1,100000401074
16,2017-12-18,7631,2017-10-09,10,1,100000403238
16,2017-12-11,8461,2017-10-09,9,1,100000403238
16,2017-12-04,9380,2017-10-09,8,1,100000403238
16,2017-11-27,8056,2017-10-09,7,1,100000403238
16,2017-11-20,7804,2017-10-09,6,1,100000403238
16,2017-11-13,8962,2017-10-09,5,1,100000403238
16,2017-11-06,10702,2017-10-09,4,1,100000403238
16,2017-10-30,11405,2017-10-09,3,1,100000403238
16,2017-10-23,14333,2017-10-09,2,1,100000403238
16,2017-10-16,20426,2017-10-09,1,1,100000403238
16,2017-10-09,19753,2017-10-09,0,1,100000403238
16,2017-10-02,12358,2017-10-09,-1,1,100000403238
16,2017-09-25,2217,2017-10-09,-2,1,100000403238
16,2017-09-18,2179,2017-10-09,-3,1,100000403238
16,2017-09-11,2212,2017-10-09,-4,1,100000403238
16,2017-09-04,1851,2017-10-09,-5,1,100000403238
16,2017-08-28,2024,2017-10-09,-6,1,100000403238
16,2017-08-21,1921,2017-10-09,-7,1,100000403238
16,2017-08-14,1886,2017-10-09,-8,1,100000403238
16,2017-08-07,1999,2017-10-09,-9,1,100000403238
16,2017-07-31,1804,2017-10-09,-10,1,100000403238
17,2019-06-17,7122,2019-04-08,10,1,100000430463
17,2019-06-10,6694,2019-04-08,9,1,100000430463
17,2019-06-03,7192,2019-04-08,8,1,100000430463
17,2019-05-27,7768,2019-04-08,7,1,100000430463
17,2019-05-20,7615,2019-04-08,6,1,100000430463
17,2019-05-13,8976,2019-04-08,5,1,100000430463
17,2019-05-06,10710,2019-04-08,4,1,100000430463
17,2019-04-29,10113,2019-04-08,3,1,100000430463
17,2019-04-22,10452,2019-04-08,2,1,100000430463
17,2019-04-15,14415,2019-04-08,1,1,100000430463
17,2019-04-08,7352,2019-04-08,0,1,100000430463
17,2019-04-01,5224,2019-04-08,-1,1,100000430463
17,2019-03-25,5213,2019-04-08,-2,1,100000430463
17,2019-03-18,5226,2019-04-08,-3,1,100000430463
17,2019-03-11,5490,2019-04-08,-4,1,100000430463
17,2019-03-04,5346,2019-04-08,-5,1,100000430463
17,2019-02-25,5489,2019-04-08,-6,1,100000430463
17,2019-02-18,5843,2019-04-08,-7,1,100000430463
17,2019-02-11,5773,2019-04-08,-8,1,100000430463
17,2019-02-04,5499,2019-04-08,-9,1,100000430463
17,2019-01-28,5380,2019-04-08,-10,1,100000430463
20,2019-05-27,10568,2019-03-18,10,1,100000445921
20,2019-05-20,9599,2019-03-18,9,1,100000445921
20,2019-05-13,10005,2019-03-18,8,1,100000445921
20,2019-05-06,9758,2019-03-18,7,1,100000445921
20,2019-04-29,10223,2019-03-18,6,1,100000445921
20,2019-04-22,10187,2019-03-18,5,1,100000445921
20,2019-04-15,11439,2019-03-18,4,1,100000445921
20,2019-04-08,11437,2019-03-18,3,1,100000445921
20,2019-04-01,14972,2019-03-18,2,1,100000445921
20,2019-03-25,16738,2019-03-18,1,1,100000445921
20,2019-03-18,10685,2019-03-18,0,1,100000445921
20,2019-03-11,9564,2019-03-18,-1,1,100000445921
20,2019-03-04,9481,2019-03-18,-2,1,100000445921
20,2019-02-25,9448,2019-03-18,-3,1,100000445921
20,2019-02-18,10330,2019-03-18,-4,1,100000445921
20,2019-02-11,10150,2019-03-18,-5,1,100000445921
20,2019-02-04,9785,2019-03-18,-6,1,100000445921
20,2019-01-28,9870,2019-03-18,-7,1,100000445921
20,2019-01-21,9619,2019-03-18,-8,1,100000445921
20,2019-01-14,9914,2019-03-18,-9,1,100000445921
20,2019-01-07,10148,2019-03-18,-10,1,100000445921
29,2017-12-18,3004,2017-10-09,10,1,100000696863
29,2017-12-11,3545,2017-10-09,9,1,100000696863
29,2017-12-04,3864,2017-10-09,8,1,100000696863
29,2017-11-27,4064,2017-10-09,7,1,100000696863
29,2017-11-20,3886,2017-10-09,6,1,100000696863
29,2017-11-13,4159,2017-10-09,5,1,100000696863
29,2017-11-06,4754,2017-10-09,4,1,100000696863
29,2017-10-30,6229,2017-10-09,3,1,100000696863
29,2017-10-23,8094,2017-10-09,2,1,100000696863
29,2017-10-16,12667,2017-10-09,1,1,100000696863
29,2017-10-09,7626,2017-10-09,0,1,100000696863
29,2017-10-02,3044,2017-10-09,-1,1,100000696863
29,2017-09-25,2236,2017-10-09,-2,1,100000696863
29,2017-09-18,1834,2017-10-09,-3,1,100000696863
29,2017-09-11,1835,2017-10-09,-4,1,100000696863
29,2017-09-04,1861,2017-10-09,-5,1,100000696863
29,2017-08-28,1851,2017-10-09,-6,1,100000696863
29,2017-08-21,1701,2017-10-09,-7,1,100000696863
29,2017-08-14,1644,2017-10-09,-8,1,100000696863
29,2017-08-07,1793,2017-10-09,-9,1,100000696863
29,2017-07-31,1605,2017-10-09,-10,1,100000696863
33,2019-05-06,11549,2019-02-25,10,1,100001417200
33,2019-04-29,11306,2019-02-25,9,1,100001417200
33,2019-04-22,10797,2019-02-25,8,1,100001417200
33,2019-04-15,12977,2019-02-25,7,1,100001417200
33,2019-04-08,11095,2019-02-25,6,1,100001417200
33,2019-04-01,11062,2019-02-25,5,1,100001417200
33,2019-03-25,11615,2019-02-25,4,1,100001417200
33,2019-03-18,12409,2019-02-25,3,1,100001417200
33,2019-03-11,14289,2019-02-25,2,1,100001417200
33,2019-03-04,18398,2019-02-25,1,1,100001417200
33,2019-02-25,10240,2019-02-25,0,1,100001417200
33,2019-02-18,8656,2019-02-25,-1,1,100001417200
33,2019-02-11,9059,2019-02-25,-2,1,100001417200
33,2019-02-04,8533,2019-02-25,-3,1,100001417200
33,2019-01-28,8696,2019-02-25,-4,1,100001417200
33,2019-01-21,8515,2019-02-25,-5,1,100001417200
33,2019-01-14,9185,2019-02-25,-6,1,100001417200
33,2019-01-07,10133,2019-02-25,-7,1,100001417200
33,2018-12-31,21272,2019-02-25,-8,1,100001417200
33,2018-12-24,10310,2019-02-25,-9,1,100001417200
33,2018-12-17,8647,2019-02-25,-10,1,100001417200
34,2018-11-12,3303,2018-09-03,10,1,100001424039
34,2018-11-05,3427,2018-09-03,9,1,100001424039
34,2018-10-29,2983,2018-09-03,8,1,100001424039
34,2018-10-22,3098,2018-09-03,7,1,100001424039
34,2018-10-15,3652,2018-09-03,6,1,100001424039
34,2018-10-08,3651,2018-09-03,5,1,100001424039
34,2018-10-01,3808,2018-09-03,4,1,100001424039
34,2018-09-24,4582,2018-09-03,3,1,100001424039
34,2018-09-17,5842,2018-09-03,2,1,100001424039
34,2018-09-10,7861,2018-09-03,1,1,100001424039
34,2018-09-03,2848,2018-09-03,0,1,100001424039
34,2018-08-27,1800,2018-09-03,-1,1,100001424039
34,2018-08-20,1895,2018-09-03,-2,1,100001424039
34,2018-08-13,1894,2018-09-03,-3,1,100001424039
34,2018-08-06,1724,2018-09-03,-4,1,100001424039
34,2018-07-30,1958,2018-09-03,-5,1,100001424039
34,2018-07-23,1710,2018-09-03,-6,1,100001424039
34,2018-07-16,1864,2018-09-03,-7,1,100001424039
34,2018-07-09,1649,2018-09-03,-8,1,100001424039
34,2018-07-02,1674,2018-09-03,-9,1,100001424039
34,2018-06-25,1712,2018-09-03,-10,1,100001424039
35,2017-12-25,4122,2017-10-16,10,1,100001445483
35,2017-12-18,4944,2017-10-16,9,1,100001445483
35,2017-12-11,5903,2017-10-16,8,1,100001445483
35,2017-12-04,7020,2017-10-16,7,1,100001445483
35,2017-11-27,7896,2017-10-16,6,1,100001445483
35,2017-11-20,6572,2017-10-16,5,1,100001445483
35,2017-11-13,6465,2017-10-16,4,1,100001445483
35,2017-11-06,8318,2017-10-16,3,1,100001445483
35,2017-10-30,11395,2017-10-16,2,1,100001445483
35,2017-10-23,7817,2017-10-16,1,1,100001445483
35,2017-10-16,2214,2017-10-16,0,1,100001445483
35,2017-10-09,2223,2017-10-16,-1,1,100001445483
35,2017-10-02,2341,2017-10-16,-2,1,100001445483
35,2017-09-25,2209,2017-10-16,-3,1,100001445483
35,2017-09-18,2038,2017-10-16,-4,1,100001445483
35,2017-09-11,2047,2017-10-16,-5,1,100001445483
35,2017-09-04,2300,2017-10-16,-6,1,100001445483
35,2017-08-28,2071,2017-10-16,-7,1,100001445483
35,2017-08-21,1923,2017-10-16,-8,1,100001445483
35,2017-08-14,2095,2017-10-16,-9,1,100001445483
35,2017-08-07,2166,2017-10-16,-10,1,100001445483
38,2018-06-18,6408,2018-04-09,10,1,100001526564
38,2018-06-11,6156,2018-04-09,9,1,100001526564
38,2018-06-04,6741,2018-04-09,8,1,100001526564
38,2018-05-28,7045,2018-04-09,7,1,100001526564
38,2018-05-21,7978,2018-04-09,6,1,100001526564
38,2018-05-14,8991,2018-04-09,5,1,100001526564
38,2018-05-07,9543,2018-04-09,4,1,100001526564
38,2018-04-30,10527,2018-04-09,3,1,100001526564
38,2018-04-23,13105,2018-04-09,2,1,100001526564
38,2018-04-16,19023,2018-04-09,1,1,100001526564
38,2018-04-09,14024,2018-04-09,0,1,100001526564
38,2018-04-02,7532,2018-04-09,-1,1,100001526564
38,2018-03-26,7373,2018-04-09,-2,1,100001526564
38,2018-03-19,7369,2018-04-09,-3,1,100001526564
38,2018-03-12,7192,2018-04-09,-4,1,100001526564
38,2018-03-05,7495,2018-04-09,-5,1,100001526564
38,2018-02-26,7044,2018-04-09,-6,1,100001526564
38,2018-02-19,7166,2018-04-09,-7,1,100001526564
38,2018-02-12,6930,2018-04-09,-8,1,100001526564
38,2018-02-05,6468,2018-04-09,-9,1,100001526564
38,2018-01-29,7303,2018-04-09,-10,1,100001526564
39,2019-09-16,5363,2019-07-08,10,1,100001534162
39,2019-09-09,5369,2019-07-08,9,1,100001534162
39,2019-09-02,5448,2019-07-08,8,1,100001534162
39,2019-08-26,5075,2019-07-08,7,1,100001534162
39,2019-08-19,4871,2019-07-08,6,1,100001534162
39,2019-08-12,4942,2019-07-08,5,1,100001534162
39,2019-08-05,5443,2019-07-08,4,1,100001534162
39,2019-07-29,6538,2019-07-08,3,1,100001534162
39,2019-07-22,7131,2019-07-08,2,1,100001534162
39,2019-07-15,10852,2019-07-08,1,1,100001534162
39,2019-07-08,2531,2019-07-08,0,1,100001534162
39,2019-07-01,1479,2019-07-08,-1,1,100001534162
39,2019-06-24,1750,2019-07-08,-2,1,100001534162
39,2019-06-17,1520,2019-07-08,-3,1,100001534162
39,2019-06-10,1540,2019-07-08,-4,1,100001534162
39,2019-06-03,1649,2019-07-08,-5,1,100001534162
39,2019-05-27,1819,2019-07-08,-6,1,100001534162
39,2019-05-20,1452,2019-07-08,-7,1,100001534162
39,2019-05-13,1751,2019-07-08,-8,1,100001534162
39,2019-05-06,1443,2019-07-08,-9,1,100001534162
39,2019-04-29,1605,2019-07-08,-10,1,100001534162
40,2019-09-16,9005,2019-07-08,10,1,100001548511
40,2019-09-09,9437,2019-07-08,9,1,100001548511
40,2019-09-02,11032,2019-07-08,8,1,100001548511
40,2019-08-26,10426,2019-07-08,7,1,100001548511
40,2019-08-19,10686,2019-07-08,6,1,100001548511
40,2019-08-12,9710,2019-07-08,5,1,100001548511
40,2019-08-05,9905,2019-07-08,4,1,100001548511
40,2019-07-29,15280,2019-07-08,3,1,100001548511
40,2019-07-22,19225,2019-07-08,2,1,100001548511
40,2019-07-15,25637,2019-07-08,1,1,100001548511
40,2019-07-08,4722,2019-07-08,0,1,100001548511
40,2019-07-01,1047,2019-07-08,-1,1,100001548511
40,2019-06-24,1210,2019-07-08,-2,1,100001548511
40,2019-06-17,961,2019-07-08,-3,1,100001548511
40,2019-06-10,1008,2019-07-08,-4,1,100001548511
40,2019-06-03,1005,2019-07-08,-5,1,100001548511
40,2019-05-27,990,2019-07-08,-6,1,100001548511
40,2019-05-20,1090,2019-07-08,-7,1,100001548511
40,2019-05-13,794,2019-07-08,-8,1,100001548511
40,2019-05-06,868,2019-07-08,-9,1,100001548511
40,2019-04-29,763,2019-07-08,-10,1,100001548511
42,2019-08-26,6814,2019-06-17,10,1,100001554173
42,2019-08-19,6973,2019-06-17,9,1,100001554173
42,2019-08-12,7394,2019-06-17,8,1,100001554173
42,2019-08-05,7236,2019-06-17,7,1,100001554173
42,2019-07-29,7885,2019-06-17,6,1,100001554173
42,2019-07-22,8356,2019-06-17,5,1,100001554173
42,2019-07-15,8791,2019-06-17,4,1,100001554173
42,2019-07-08,8878,2019-06-17,3,1,100001554173
42,2019-07-01,8904,2019-06-17,2,1,100001554173
42,2019-06-24,9935,2019-06-17,1,1,100001554173
42,2019-06-17,6946,2019-06-17,0,1,100001554173
42,2019-06-10,5735,2019-06-17,-1,1,100001554173
42,2019-06-03,5781,2019-06-17,-2,1,100001554173
42,2019-05-27,5858,2019-06-17,-3,1,100001554173
42,2019-05-20,6081,2019-06-17,-4,1,100001554173
42,2019-05-13,6454,2019-06-17,-5,1,100001554173
42,2019-05-06,6496,2019-06-17,-6,1,100001554173
42,2019-04-29,6381,2019-06-17,-7,1,100001554173
42,2019-04-22,5995,2019-06-17,-8,1,100001554173
42,2019-04-15,6825,2019-06-17,-9,1,100001554173
42,2019-04-08,7046,2019-06-17,-10,1,100001554173
44,2018-02-19,5149,2017-12-11,10,1,100001637885
44,2018-02-12,5138,2017-12-11,9,1,100001637885
44,2018-02-05,5266,2017-12-11,8,1,100001637885
44,2018-01-29,6249,2017-12-11,7,1,100001637885
44,2018-01-22,6817,2017-12-11,6,1,100001637885
44,2018-01-15,7011,2017-12-11,5,1,100001637885
44,2018-01-08,5873,2017-12-11,4,1,100001637885
44,2018-01-01,6540,2017-12-11,3,1,100001637885
44,2017-12-25,7834,2017-12-11,2,1,100001637885
44,2017-12-18,10407,2017-12-11,1,1,100001637885
44,2017-12-11,6849,2017-12-11,0,1,100001637885
44,2017-12-04,4059,2017-12-11,-1,1,100001637885
44,2017-11-27,4091,2017-12-11,-2,1,100001637885
44,2017-11-20,3916,2017-12-11,-3,1,100001637885
44,2017-11-13,3842,2017-12-11,-4,1,100001637885
44,2017-11-06,3840,2017-12-11,-5,1,100001637885
44,2017-10-30,3847,2017-12-11,-6,1,100001637885
44,2017-10-23,3529,2017-12-11,-7,1,100001637885
44,2017-10-16,3518,2017-12-11,-8,1,100001637885
44,2017-10-09,3285,2017-12-11,-9,1,100001637885
44,2017-10-02,3401,2017-12-11,-10,1,100001637885
45,2018-01-29,6645,2017-11-20,10,1,100001805327
