week,song_id,streams,treated_post,post,treated,major_label,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,audience_age,artist_fame,ig_followers,n_playlists,playlist_followers,n_postings
2018-05-07,163,41384,0,1,0,1,0.541,0.459,-10.433,0.0297,0.189,0.0274,0.099,0.803,171.165,187.013,rock,49.9250804820375,7.37007143658798,446794,225,2735346,0
2018-05-14,163,40936,0,1,0,1,0.541,0.459,-10.433,0.0297,0.189,0.0274,0.099,0.803,171.165,187.013,rock,49.9250804820375,7.37007143658798,447015,226,2755634,0
2018-05-21,163,42727,0,1,0,1,0.541,0.459,-10.433,0.0297,0.189,0.0274,0.099,0.803,171.165,187.013,rock,49.9250804820375,7.37007143658798,447572,230,3125580,0
2018-05-28,163,44988,0,1,0,1,0.541,0.459,-10.433,0.0297,0.189,0.0274,0.099,0.803,171.165,187.013,rock,49.9250804820375,7.37007143658798,448218,230,3074723,0
2018-01-08,164,20541,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4061924,144,1759813,5
2018-01-15,164,20500,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4064179,150,1777182,9
2018-01-22,164,20905,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4064985,153,1792754,3
2018-01-29,164,21397,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4064001,155,1806842,4
2018-02-05,164,21209,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4063919,158,1828421,6
2018-02-12,164,21749,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4064635,162,1841575,2
2018-02-19,164,22030,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4066929,163,1855023,2
2018-02-26,164,21417,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4071140,167,1869720,4
2018-03-05,164,21117,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4073840,170,1887258,7
2018-03-12,164,21774,0,0,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4074486,172,1903959,4
2018-03-19,164,21374,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4085258,174,1920578,1
2018-03-26,164,20680,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4103029,178,1940711,0
2018-04-02,164,21141,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4117064,178,1954481,5
2018-04-09,164,20754,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4131236,178,1666561,10
2018-04-16,164,20273,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4145405,179,1682877,6
2018-04-23,164,21216,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4158448,180,1698345,4
2018-04-30,164,20738,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4162147,182,1723035,1
2018-05-07,164,20554,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4163219,186,1740021,7
2018-05-14,164,20472,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4165092,189,1764218,2
2018-05-21,164,20822,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4164566,191,1785247,3
2018-05-28,164,21179,0,1,0,1,0.67,0.818,-4.856,0.0619,0.0236,0,0.124,0.662,121.961,206.026,pop,51.0012186465485,17.3320343280492,4157477,192,1810537,4
2018-01-08,165,38276,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372458,82,1176203,5
2018-01-15,165,37933,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372462,82,1185371,5
2018-01-22,165,37816,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372509,82,1193763,4
2018-01-29,165,39284,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372391,82,1232823,9
2018-02-05,165,39299,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372282,83,1245917,7
2018-02-12,165,40321,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372186,83,1254219,10
2018-02-19,165,39823,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,372117,84,1264212,10
2018-02-26,165,38608,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371989,86,1320086,7
2018-03-05,165,38504,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371968,87,1331338,1
2018-03-12,165,39637,0,0,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371823,87,1341635,5
2018-03-19,165,39793,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371735,87,1351266,3
2018-03-26,165,38609,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371744,87,1359466,4
2018-04-02,165,39621,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371698,87,1324720,6
2018-04-09,165,40446,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371632,87,1334709,4
2018-04-16,165,40116,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371577,87,1344668,6
2018-04-23,165,41375,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371553,87,1353281,5
2018-04-30,165,46235,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371457,87,1363804,5
2018-05-07,165,42289,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371248,87,1372665,4
2018-05-14,165,40314,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371134,88,2946385,9
2018-05-21,165,38970,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,371087,89,2962508,7
2018-05-28,165,39651,0,1,0,1,0.381,0.327,-8.742,0.0372,0.891,0,0.124,0.761,177.914,146.333,rock,49.9250804820375,3.35944592649361,370877,87,1148423,9
2018-01-08,166,10470,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1042530,32,344966,0
2018-01-15,166,10337,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1042248,32,348050,0
2018-01-22,166,9911,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1042011,32,352224,0
2018-01-29,166,10561,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041511,32,355570,0
2018-02-05,166,11055,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041056,32,360546,0
2018-02-12,166,10593,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041044,32,360595,0
2018-02-19,166,9618,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041401,32,361924,0
2018-02-26,166,9059,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041744,32,363202,0
2018-03-05,166,10286,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1042101,32,364740,0
2018-03-12,166,10989,0,0,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041918,32,366340,0
2018-03-19,166,11527,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041809,33,398186,0
2018-03-26,166,18273,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1041838,33,399454,0
2018-04-02,166,16117,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1042136,34,401286,0
2018-04-09,166,14919,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1044561,34,404051,0
2018-04-16,166,13984,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1045498,35,458604,0
2018-04-23,166,12871,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1048408,35,462771,0
2018-04-30,166,13642,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1053763,35,488798,0
2018-05-07,166,13620,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1058129,37,499066,0
2018-05-14,166,14082,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1064265,38,505925,0
2018-05-21,166,16163,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1066767,38,511795,0
2018-05-28,166,19027,0,1,0,1,0.426,0.749,-5.611,0.0523,0.0079,0,0.44,0.17,131.965,274.853,rock,49.9250804820375,2.39038655104685,1070780,39,541963,0
2018-01-08,167,23403,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,228551,164,4811058,8
2018-01-15,167,23351,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,228832,167,4229071,6
2018-01-22,167,22379,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229088,170,4263524,6
2018-01-29,167,23118,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229239,172,4286310,7
2018-02-05,167,22356,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229325,171,4305936,6
2018-02-12,167,22267,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229394,173,4332439,6
2018-02-19,167,21987,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229506,174,4359251,6
2018-02-26,167,20748,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,229990,173,4367539,6
2018-03-05,167,21979,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230098,172,4391450,7
2018-03-12,167,20179,0,0,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230252,178,4467547,4
2018-03-19,167,20993,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230365,179,4491109,6
2018-03-26,167,19862,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230589,179,4515032,1
2018-04-02,167,19088,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230714,178,4531116,6
2018-04-09,167,19271,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,230870,178,4563968,7
2018-04-16,167,19112,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231018,177,4560917,5
2018-04-23,167,18140,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231174,178,4578829,8
2018-04-30,167,18876,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231259,179,4604635,4
2018-05-07,167,18541,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231330,179,4619742,1
2018-05-14,167,19025,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231476,181,4634482,4
2018-05-21,167,19006,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231506,183,4655556,6
2018-05-28,167,19340,0,1,0,1,0.399,0.0861,-14.679,0.037,0.948,0,0.104,0.129,117.451,266.026,pop,51.0012186465485,0,231576,183,4669109,6
2018-01-08,168,52876,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,805190,260,5107101,0
2018-01-15,168,53918,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,805130,267,5151902,0
2018-01-22,168,52977,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,805095,267,5191311,0
2018-01-29,168,49251,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,804751,267,5193479,0
2018-02-05,168,49762,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,804290,269,5265610,2
2018-02-12,168,50605,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,804080,269,5286948,0
2018-02-19,168,51193,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,803763,271,5400393,0
2018-02-26,168,51798,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,803555,277,5469480,0
2018-03-05,168,51932,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,803320,279,5524135,0
2018-03-12,168,54418,0,0,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802990,282,5548773,1
2018-03-19,168,58691,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802886,285,5584095,1
2018-03-26,168,65761,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802673,288,5744160,1
2018-04-02,168,62757,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802506,289,5784904,1
2018-04-09,168,63215,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802497,292,5823596,0
2018-04-16,168,56312,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802459,294,5828837,0
2018-04-23,168,55092,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802342,295,5848751,0
2018-04-30,168,54491,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,802043,294,5872063,0
2018-05-07,168,53044,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,801621,295,5901653,0
2018-05-14,168,50171,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,801633,298,5947065,1
2018-05-21,168,49866,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,801426,304,6124244,0
2018-05-28,168,49474,1,1,1,1,0.356,0.872,-7.837,0.068,0.0042,0.0098,0.0997,0.607,166.3,193.653,rock,49.9250804820375,0.555001381958852,800854,303,6143199,0
2018-01-08,169,28119,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6740856,115,2268834,2
2018-01-15,169,28411,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6738718,116,2291523,1
2018-01-22,169,27684,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6737324,117,2316440,0
2018-01-29,169,29184,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6733589,117,2340906,0
2018-02-05,169,28685,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6728701,117,2366280,0
2018-02-12,169,29194,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6726631,118,2391558,0
2018-02-19,169,30685,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6722944,118,2415832,2
2018-02-26,169,28496,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6720417,121,2447373,0
2018-03-05,169,26659,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6719805,121,2474749,2
2018-03-12,169,27425,0,0,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6715334,122,1846719,0
2018-03-19,169,28282,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6713956,123,1874571,0
2018-03-26,169,26338,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6712999,125,1902581,2
2018-04-02,169,26761,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6712233,126,1928845,0
2018-04-09,169,26640,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6711646,126,1956091,1
2018-04-16,169,27121,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6717395,126,1984047,2
2018-04-23,169,28304,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6720247,125,2020307,0
2018-04-30,169,27096,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6721778,125,2052751,0
2018-05-07,169,26540,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6721582,125,2075208,0
2018-05-14,169,26412,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6720031,126,2099477,0
2018-05-21,169,24403,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6717663,126,2126408,1
2018-05-28,169,26056,0,1,0,1,0.429,0.948,-3.657,0.227,0.0071,0.0148,0.0812,0.55,115.785,261.517,electro,40.4859632574226,0,6702371,126,2155651,0
2018-01-08,170,19227,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,212,7,12085,0
2018-01-15,170,19510,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,212,7,12241,0
2018-01-22,170,19320,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,211,7,12375,0
2018-01-29,170,19926,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,210,7,12501,0
2018-02-05,170,19773,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,212,9,12756,0
2018-02-12,170,20508,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,213,9,12917,0
2018-02-19,170,20973,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,217,9,13110,0
2018-02-26,170,19774,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,218,9,13229,0
2018-03-05,170,19367,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,219,9,13377,0
2018-03-12,170,19832,0,0,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,219,10,13839,0
2018-03-19,170,19386,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,221,10,14031,0
2018-03-26,170,21098,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,222,10,14211,0
2018-04-02,170,21503,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,224,10,14380,0
2018-04-09,170,22645,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,222,10,14528,0
2018-04-16,170,25477,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,223,10,14721,0
2018-04-23,170,26432,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,224,10,14933,0
2018-04-30,170,26323,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,224,10,15330,0
2018-05-07,170,24299,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,223,10,15652,0
2018-05-14,170,23197,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,224,10,15963,0
2018-05-21,170,23245,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,225,10,16340,0
2018-05-28,170,24257,0,1,0,1,0.41,0.458,-12.493,0.0354,0.478,0,0.643,0.532,140.402,205,pop,51.0012186465485,1.66646528508023,225,10,16713,0
2018-01-08,171,16412,0,0,1,1,0.72,0.589,-6.091,0.0995,0.0715,0,0.09,0.518,111.026,207.187,electro,40.4859632574226,0,73095,80,1476453,0
2018-01-15,171,15466,0,0,1,1,0.72,0.589,-6.091,0.0995,0.0715,0,0.09,0.518,111.026,207.187,electro,40.4859632574226,0,73018,81,1480467,0
2018-01-22,171,16147,0,0,1,1,0.72,0.589,-6.091,0.0995,0.0715,0,0.09,0.518,111.026,207.187,electro,40.4859632574226,0,72961,82,1673332,0
2018-01-29,171,16254,0,0,1,1,0.72,0.589,-6.091,0.0995,0.0715,0,0.09,0.518,111.026,207.187,electro,40.4859632574226,0,72885,83,1678949,0
