isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
AUBEC2035087,13,1002146,47,11444401,1552,823611,697812,357480,404499,8902,2.56494935746154,13.8176542585953,16.253011172734,7.34729970074316,13.6214536100446,13.4557050044915,12.7868346954953,12.9104045432897,9.0940312495758
FRX281981896,30,706398,53,82073892,18100,1300867,1272333,3566572,436556,139940,3.40119738166216,13.4679340970108,18.2231305214131,9.80366721725392,14.0785415232143,14.0563627810734,15.0871154683557,12.9866719392746,11.8489690382999
USQX91801629,1665,4553,12,125594598,144,7131537,29939004,159361242,5113432,1672108,7.41758040241454,8.42354163533478,18.6485698015193,4.969813299576,15.7800373371815,17.2146726698693,18.8866841454449,15.4473813610074,14.3295956638422
FRX281926806,40,10488913,56,37241633,754,4357,260927,986637,2044,146976,3.68887945411394,16.1658293525057,17.4329378601099,6.62539236800796,8.37953902611744,12.4719959536967,13.8020574696125,7.6226639513236,11.8980245871255
USUM71807679,3874,53499999,66,12188072,14,329468,35438450,188697997,3579484,489612,8.26204284396694,17.7951921931746,16.3159683265202,2.63905732961526,12.7052345113649,17.3833079468531,19.0556583955501,15.0907292139104,13.1013685196838
QM9WM2000005,402,2069015,3,26384435,1583,3239887,13236844,70273330,535176,46375,5.99645208861902,14.5425832065806,17.0882848109106,7.36707705988101,14.9910490106171,16.3985147114788,18.0679029106894,13.1903509437414,10.7445157999097
KRA401800098,662,2069387,62,1504706,44100,35558179,16103205,67409041,1293943,72985,6.49526555593701,14.5427629861191,14.2241080882448,10.6942150614349,17.3866807580749,16.5945288784662,18.0262897063525,14.0732047036137,11.1980092195647
FR9W11716915,281,24986592,57,62838529,76900,3639356,3406627,9048047,2918584,527830,5.63835466933375,17.0338499189615,17.9560789624208,11.2502611554937,15.1073173008833,15.0412332101683,16.0180594912827,14.8866091251203,13.1765295411481
USUM72014370,1628,136631327,87,76824888,152900,3748834,35029530,192717746,633307,908987,7.39510754656249,18.7327968126294,18.157039208121,11.9375393919172,15.1369554162635,17.3717019780126,19.0767372204781,13.3587105756568,13.7200860716272
GBHMU1700106,810,2579095,65,21644664,25500,81779,2559211,41928573,13680,833026,6.69703424766648,14.762949120168,16.8902695155222,10.1464337311465,11.3117757659153,14.7552095658264,17.5514780856558,9.52369019117654,13.6328201331469
DEKF21901115,288,47833329,65,3082569,11400,676423,2633439,10285171,98512,155267,5.66296048013595,17.6832332139035,14.9412738981983,9.34136863438259,13.4245738989767,14.7838011545464,16.1462137070856,11.497933647151,11.9529014946061
FR22F1701790,10479,591160912,71,2883218595,48700,46318486,55127470,341821823,8731541,16584208,9.25712853347494,20.197598809039,21.7821730747887,10.7934343090707,17.6510517050299,17.8251586979837,19.6498001738867,15.9824524299932,16.6239614752285
USUM71813195,3462,187729097,79,295779275,60500,46775258,41301332,222622597,6223307,5737044,8.14960173573616,19.0505105081894,19.5051240415538,11.0103986440189,17.6608649458762,17.5364053092272,19.2209885055799,15.6438119954536,15.5624546530683
USUM71922372,1481,83999792,36,254863180,1300000,46318486,55127470,341821823,8731541,858418,7.3004728142678,18.2463248806141,19.3562374101092,14.0778748224318,17.6510517050299,17.8251586979837,19.6498001738867,15.9824524299932,13.6628464393239
FR10S1894031,445,16434,64,73894759,1401,405980,973876,1828166,7192,84856,6.09807428216624,9.70710763849113,18.1181524632411,7.24494154633701,12.9140591762868,13.7890392644585,14.4188238365013,8.88072457615146,11.3487109811853
NZUM71700468,2338,28434693,66,18196350,12800,6799906,14199045,87015021,1557159,352028,7.75705114203201,17.1631205421112,16.7167315824837,9.45720044990771,15.7324193465214,16.4686852667887,18.2815913168881,14.2583735650628,12.7714659968712
USSM11901941,4465,6566419,12,682917078,557500,6675380,19378523,100675179,380394,5887,8.4040244933106,15.6974791885928,20.3418840016725,13.2312177823164,15.7139366894692,16.7796759489323,18.4274098426987,12.8489628366583,8.68050180902826
TR0061900211,27,656981,45,8295854,395,547969,816347,3079873,271213,18800,3.29583686600433,13.3954103777183,15.9312664298938,5.97888576490112,13.213973994987,13.6125947886532,14.9403989203334,12.5106597690028,9.84161214881804
TCACL1668494,816,191559,59,123447091,1586,1028326,950646,2773960,4693,389750,6.70441435496411,12.1629511341464,18.6313232092818,7.36897040219479,13.8434427953477,13.7648970324815,14.8357864601423,8.45382731579442,12.87326078692
USSM12001708,398,4825258,62,12575382,3393,16090559,25612598,205894152,274791,64284,5.98645200528444,15.3893747628283,16.3472516512223,8.12946976478423,16.5937432604409,17.0585948977787,19.1428727694577,12.5237660877023,11.071066045669
TR0012000427,114,8880836,68,71797477,33200,4986859,1295161,4076352,585507,136707,4.7361984483945,15.9994062546812,18.0893598941253,10.4103051549046,15.4223168106174,14.0741455697125,15.2207130287717,13.280233417542,11.8255952284237
USWB11902120,264,127069,51,581128,550,1009151,6351317,47622068,17227,35294,5.57594910314632,11.7524855249895,13.2727263213801,6.30991827822652,13.8246199412607,15.6641727509389,17.6788068252115,9.75423319944637,10.4714682568032
ITB001800496,80,35386458,56,15585536,530,2222251,3112312,9289720,211358,45356,4.38202663467388,17.3818397625431,16.5618538626358,6.27287700654617,14.6140312040982,14.9508764163244,16.0444189704004,12.261308657183,10.7222977510917
USUM71812993,177,30990,48,31234217,34,1259277,1719720,8376376,149173,111525,5.17614973257383,10.3414198507818,17.2570247505629,3.52636052461616,14.0460483047122,14.3576720448401,15.9409259206873,11.9128619852282,11.6220040599965
FIWMA1700278,92,9575415,45,2147774,12700,18020,148696,195857,874,23518,4.52178857704904,16.0747094341283,14.5799425149228,9.44935727244668,9.79923753116233,11.9096592322882,12.1851400800943,6.77308037565554,10.0655213643834
BRPK11700024,284,17185820,46,236490757,928,17295385,241777,3102577,23377,154497,5.64897423816121,16.6595951831591,19.2814196826801,6.8330317327862,16.6659502608747,12.3957710927048,14.9477436144475,10.059507911994,11.9479299576557
QMEU31800083,1888,787256,62,6689677,44100,23473798,11087894,41783500,614094,272106,7.54327334670545,13.5763087604014,15.7160761499224,10.6942150614349,16.9713953783398,16.2213644404816,17.5480120827238,13.3279032898741,12.5139469752449
USQX91602153,11626,93241773,10,291661451,67600,7131537,29939004,159361242,5113432,1502219,9.3609992482613,18.3507063873951,19.4911042732082,11.1213632620311,15.7800373371815,17.2146726698693,18.8866841454449,15.4473813610074,14.2224539062702
FR9W11915535,188,8666534,53,50182677,346,3639356,3406627,9048047,2918584,192981,5.23644196282995,15.9749794995082,17.731180445427,5.84643877505773,15.1073173008833,15.0412332101683,16.0180594912827,14.8866091251203,12.1703470174451
QM4TX2001951,347,1365628,35,28582051,35300,38700892,26147576,152858657,2166028,130819,5.84932477994686,14.12712495406,17.1682894913621,10.4716382429214,17.47137320683,17.079267048194,18.8450242419233,14.588405633514,11.7815699673949
USUM71610032,524,17715,53,241711402,32,37460837,30742989,212454987,1642343,371755,6.26149168432104,9.78216701729957,19.3032550187439,3.46573590279973,17.438806598564,17.2411725262209,19.1742406980081,14.3116344387753,12.8259903141311
MXF151900170,40,221301,46,14095279,357,2605471,2793740,10373010,436027,12490,3.68887945411394,12.3072790447818,16.4613504765877,5.87773578177964,14.7731240229682,14.8428917579193,16.1547177984548,12.9854594470193,9.43268360311962
FIWMA1900601,41,3777133,50,843230,43,58327,329650,1271628,3473,14155,3.71357206670431,15.1444758142067,13.644995034884,3.76120011569356,10.9738203869147,12.7057867645414,14.0558085272793,8.15277405274408,9.557823197546
DK92A1101012,342,3402809,53,223775,7,162906,521504,1769812,30267,5598,5.83481073706261,15.0401118249611,12.3183963617391,1.94591014905531,12.0009286263244,13.1644722235757,14.3863838842196,10.3178132890765,8.6301646700754
BRWNV1700183,100,8608709,55,151160036,666,10141349,6145543,32280946,5500589,31666,4.60517018598809,15.9682849232335,18.8338496746038,6.50128967054039,16.132131584754,15.6312376616024,17.2899877070085,15.520365735378,10.3629988290614
USUM71807398,4287,31501802,71,221325277,33600,7093353,14206283,93293047,891795,2579855,8.36334246659798,17.2655553085088,19.2151440190138,10.4222813459513,15.7746687063222,16.4691948895015,18.3512561399966,13.7009915645215,14.763243753768
QMCE31902212,1735,66804083,73,106226579,621800,21357855,30952676,194069342,300502,1552409,7.45876269238096,18.0172747593934,18.4810849085287,13.3403737766068,16.8769301456654,17.2479700153928,19.0837260861533,12.6132096885093,14.255318475935
BRWMB1901535,348,52313120,60,88750257,21300,23379307,7780492,54973933,1670968,36088,5.85220247977447,17.7727577579956,18.3013368820903,9.96646235169752,16.9673618728503,15.8671301332296,17.8223696853946,14.3289136571847,10.4937156790882
USYAH1300223,8794,665599,71,147931132,1994,3840977,15096158,50556689,1030263,657601,9.08182494974075,13.4084426660842,18.8122573991071,7.59789795052178,15.1612373192862,16.5299508323245,17.7386058191079,13.845324667418,13.3963536434042
PT7HS1900001,41,206416,43,13205520,287,318918,212881,658032,25937,76775,3.71357206670431,12.2376488289649,16.3961454819611,5.65948221575962,12.6726892954316,12.2684886031227,13.3970088413438,10.1634257996788,11.248634345309
DEE861806020,930,30767191,59,43804166,19000,64940,6603160,47064280,297441,2560639,6.8351845861473,17.2419594529133,17.5952394849789,9.85219425814858,11.0812190456568,15.7030588802931,17.6670248848543,12.6029711649722,14.7557673946835
USUM71819361,7056,483337568,84,626165843,1100000,227219353,59976087,368330235,10121026,2637339,8.86163359768663,19.9962258660517,20.2551258188981,13.9108207377686,19.2414264216414,17.9094564907442,19.7244904714479,16.1301256000839,14.7852810122493
USSM12003703,1284,117793009,81,44415300,24100,2597194,26764229,146144061,98053,271728,7.15773548424991,18.584439481071,17.609094562638,10.0899671194787,14.7699421894336,17.1025768151179,18.8001034123633,11.4932634277908,12.5125568449446
USUM71804173,947,1188994,63,3407365,3982,6047503,9087378,33749195,237170,375131,6.85329909318608,13.9886181294028,15.0414498232794,8.28953948462414,15.615156017539,16.0223969756994,17.3344671231465,12.3765324625589,12.8350305772832
CH3131340087,1492,211470,54,7769,794,6965707,25823871,155754472,7167604,170520,7.30787278076371,12.261838423436,8.95789673495042,6.67708346124714,15.7565096675822,17.0668098546862,18.8637914279002,15.7850819865751,12.0466078708791
GBAHS2001107,557,8983745,75,1360257,416,122197,5071465,35048716,8361,147592,6.32256523992728,16.0109273912042,14.1231842104478,6.03068526026126,11.7133897755001,15.4391402884631,17.372249537393,9.03133331615006,11.9022069891376
USUYG1221109,5095,327941465,77,396192340,3000000,365117,13221621,70631150,144594,8701290,8.53601494565683,19.6083456900566,19.797410358372,14.9141228466324,12.8079731291453,16.3973640021175,18.0729818232857,11.88168509407,15.9789818484951
USSD12000033,82,1794760,68,26798431,11800,20356821,24664388,151323551,1388085,14542,4.40671924726425,14.4003818662299,17.1038538989912,9.37585481045376,16.8289265979664,17.0208709798548,18.834930824279,14.1434356573669,9.58479629321
USUM71816161,3218,237505741,81,295733626,849000,4945178,36808497,186711480,5946142,7909866,8.07651532755233,19.2857023537784,19.5049696949621,13.6518144652935,15.4139235183466,17.4212392732257,19.0450750956414,15.5982531638561,15.8836213990188
GBAHK9500138,1367,23231,57,26308573,834,2725893,13737543,102300293,726631,370066,7.22037383672395,10.053242872621,17.0854054136132,6.72623340235875,14.8183066388175,16.4356430078074,18.4434230950429,13.4961740623238,12.8214366470913
USRC11902505,1556,4813384,73,99132559,22400,3934768,12885967,81962669,595920,1844527,7.34987370473834,15.3869109290212,18.4119684922628,10.0168162378431,15.1853624800269,16.3716494477586,18.2217744454705,13.2978617088502,14.427733434025
GBUM71807652,599,6956,57,15689203,1148,272206,2888212,15846332,1288648,402381,6.39526159811545,8.84735987547417,16.5684833267332,7.04577657687951,12.5143144115723,14.8761481835029,16.5784486119476,14.0691041647213,12.9051546799531
DKUM71600400,238,6369524,40,3411654,2217,123465,119247,450149,4787,10230,5.47227067367148,15.6670352994815,15.0427077756522,7.70391020961631,11.7237129940749,11.6889522512014,13.0173339180524,8.47365918939251,9.23307985894567
DEQ321700225,180,8592689,44,23477742,1922,1176570,2928916,9224169,1172735,297124,5.19295685089021,15.9664222833909,16.9715633813492,7.56112158953024,13.9781139838921,14.8901429466687,16.0373376625325,13.9748491856591,12.60190483907
MXF151800091,1123,170610333,71,4828,28700,3610053,14550980,97362647,2034239,661081,7.02375895473844,18.9548927597691,8.48218758221742,10.2646524017477,15.0992330116417,16.4931689032655,18.3939531940307,14.525632351146,13.4016316529298
USUYG1107545,5174,35592072,68,463437,14200,2251755,27499292,176690983,226576,538869,8.55140136274597,17.3876334743925,13.0464257324197,9.56099724358935,14.6272204701387,17.1296708168508,18.9899129059935,12.3308357084628,13.1972277776799
DECE71900757,193,12379496,56,7818172,15,247236,3236420,15134631,46701,56555,5.26269018890489,16.3315521135681,15.8719613256047,2.70805020110221,12.4180986250305,14.9899783386026,16.5324961195659,10.751520856704,10.9429688949655
GBAHS1800647,51,111041,37,7825880,12,80918,1231032,5638025,30783,21639,3.93182563272433,11.6176547814638,15.8729467481312,2.484906649788,11.3011915752076,14.0233633999546,15.5450443848429,10.3347178685303,9.98225252117178
MXB952000033,392,31662667,71,68916674,33300,3047640,9031555,22096135,1840058,652225,5.97126183979046,17.2706488476564,18.0484087096087,10.4133126759685,14.9298780785769,16.016235114333,16.9109132643157,14.4253076508275,13.3881448734028
US6XF1700259,1223,281705217,80,270044060,104500,3638705,10034502,24813217,104318,1236934,7.10906213568717,19.4563717523769,19.4140956888346,11.556942350387,15.1071384070813,16.1215399126732,17.0268870127196,11.5551992051976,14.0281462950603
US23A1500504,452,4039108,69,4851333,1674,1596348,9761507,25553044,153592,50782,6.11368217983223,15.21153443348,15.3947640705114,7.42297125104942,14.2832290783363,16.0939573522076,17.0562670064608,11.942055015006,10.835297240068
DEA622000624,143,19940936,46,10783179,12200,1406432,3046210,10945902,856229,25147,4.96284463025991,16.8082852622188,16.1934979779305,9.40919123072135,14.1565665587828,14.9294087529367,16.2084756976037,13.6602931427104,10.1324938841187
USUM71613874,1915,583885,60,396441412,974,7641366,15368437,73818014,3169007,860115,7.55747290161475,13.2774593246113,19.7980388251956,6.88141130364254,15.8490869409722,16.5478264187368,18.117113351926,14.9689288475693,13.6648213802201
USUM71802222,624,6327655,18,184622,2161,37460837,30742989,212454987,1642343,436504,6.43615036836943,15.6604402673479,12.126065770548,7.67832635650689,17.438806598564,17.2411725262209,19.1742406980081,14.3116344387753,12.9865528180228
NLR1T2000001,243,41994730,63,15753684,20200,575539,2129320,7696499,48831,77276,5.49306144334055,17.5530546921844,16.5725848006464,9.9134378833893,13.263062272007,14.5713132378886,15.8562761081031,10.7961206360596,11.2551387077124
QZAPG1755365,314,29036414,63,207076575,9308,3726450,10210827,54635180,354960,114953,5.74939298590825,17.1840612554475,19.1485992103596,9.13862952442218,15.1309665957981,16.1389591858812,17.8161885555729,12.7797603860528,11.6522786281544
DK4YA1607201,592,1409948,44,9071957,1922,102564,269132,1657058,26890,27403,6.38350663488401,14.1590633822417,16.0206985650795,7.56112158953024,11.538242272954,12.5029572445467,14.3205542988136,10.1995097492629,10.2184077754338
USSM11708394,310,1683030,58,4986239,1430,507657,5055084,30556374,75123,121682,5.73657229747919,14.336106298326,15.4221924761326,7.26542972325395,13.1375613016622,15.4359050275093,17.2350838633904,11.226882049187,11.709166363353
QM33K1700076,1321,10081839,71,113811895,36700,6021304,13148955,90679139,86100,342595,7.18614430452233,16.1262462444434,18.5500575996774,10.5105320340427,15.6108144051238,16.3918528457497,18.3228378886313,11.3632646904158,12.7443042704866
TR0011900086,108,11963358,39,139080138,1973,2055246,864461,3033416,248933,254004,4.68213122712422,16.2973590363092,18.7505608573381,7.58731050602262,14.5359061067772,13.6698614703059,14.9251999351949,12.4249390629341,12.4451052939082
USAT21812420,465,1185321,57,31307582,1499,10034662,17565764,74137400,318193,187246,6.14203740558736,13.9855241819443,17.2593708625976,7.3125534981026,16.1215558575327,16.681462338324,18.1214306862832,12.6704133959009,12.1401785393355
GBBKS9900011,2266,110198,58,2971202,68,27091,1363792,11784932,74686,228320,7.72577144158795,11.6100340267159,14.9044771427091,4.21950770517611,10.2069568483882,14.1257796130887,16.2823323242891,11.2210479372243,12.3385034327107
NLF711906508,423,619909,57,1799005,179,3256790,12118778,95063798,1523034,202403,6.04737217904628,13.3373279720553,14.4027442922507,5.18738580584076,14.9962526056675,16.3102667084397,18.3700587820655,14.2362149559879,12.21801603842
ARBEC1900005,350,54482000,71,135833108,44200,5665334,11046309,43714440,363577,218286,5.85793315448346,17.8133809298512,18.72693754308,10.6964800680658,15.5498764092235,16.2176069029792,17.5931890402669,12.8037463829591,12.293561408553
BXIH81800003,115,143050,5,2763309,46,549671,2168940,13655247,146231,11278,4.74493212836325,11.8709494984783,14.8319394326145,3.8286413964891,13.2170751964083,14.5897491269091,16.4296344013386,11.8929428421246,9.33060920436713
USE7D1500046,334,66597,64,28768943,3284,4933461,4773249,18313155,894225,246762,5.8111409929767,11.1064148104689,17.1748069951934,8.09681747057232,15.4115513281098,15.3785377630748,16.72313021202,13.7037127003424,12.4161795883321
USUG12001748,5508,348304507,88,258628341,52300,77265425,56234362,424579104,20738811,2071356,8.61395685984855,19.6685876752468,19.3709026122646,10.864751650053,18.1627571301849,17.8450385515083,19.8666088926451,16.8475174302891,14.543714023239
USAT21702433,1040,778972,53,9770933,1049,21107933,14280364,101443629,1093901,162301,6.94697599213542,13.5657303806896,16.0949225158771,6.9555926083963,16.8651594993507,16.4743960047469,18.4350138228556,13.9052607642678,11.9972079149132
USAM19090005,7858,29407,74,29426510,1407,43997,4825552,37979626,53824,4948920,8.96928740011841,10.2889880202247,17.1974065267013,7.24921505711439,10.6918767287577,15.3894356903566,17.4525604160119,10.8934747433326,15.4146799289216
USSD11700412,240,4457264,50,30243431,176,7119475,9026536,45889756,2094072,111189,5.48063892334199,15.3100456828422,17.2247895618343,5.17048399503815,15.7783445447145,16.0156792416077,17.6417524692943,14.5546210537757,11.6189867350423
USUG11900861,267,14165238,56,11900487,221,15762212,15370725,118204210,3790473,51778,5.58724865840025,16.4663014930823,16.2920898816141,5.39816270151775,16.5731259878751,16.5479752842136,18.5879242798993,15.1480013713823,10.8547206276078
USUM71908811,136,266577,51,837319,19,693397,5740650,45621626,44977,8915,4.91265488573605,12.4934184114372,13.6379603999212,2.94443897916644,13.4493579857166,15.5630830023027,17.6358924164475,10.7139065269795,9.09549053029724
DEA621900763,143,2292141,58,7233000,7113,517729,1870100,2148530,21184,33146,4.96284463025991,14.6449968732492,15.7941644458314,8.86967937473352,13.1572072183194,14.4415024633368,14.5802944453299,9.96100145873674,10.4086773246835
USC7R0600006,5060,249112,58,37237655,188,1485169,4959903,19265075,788629,1841213,8.52912176228151,12.4256578735143,17.4328310384656,5.23644196282995,14.2110391284575,15.4168967420583,16.7738044291052,13.5780512737794,14.4259351515129
NLG662000503,287,29123705,65,5826282,13000,179915,1701070,6189329,29147,75975,5.65948221575962,17.1870630053423,15.5778896190376,9.47270463644367,12.1002397961181,14.3467680227946,15.6383372381388,10.2801072705305,11.238159617785
USDBB0601693,184,59180,19,14872337,247,63005,1963269,10941472,261066,83895,5.21493575760899,10.9883389259542,16.515013468159,5.50938833662798,11.0509693673038,14.4901214990204,16.2080708980092,12.4725285279009,11.3373212959238
ES5021800573,407,16358675,62,70497207,5277,16090559,25612598,205894152,274791,223448,6.0088131854426,16.6102688956389,18.0710836499764,8.57111303340567,16.5937432604409,17.0585948977787,19.1428727694577,12.5237660877023,12.3169340037733
GBARL0100013,3080,297868,67,6497596,2696,472841,4832453,32802123,358718,546868,8.03268487596762,12.6044057143347,15.6869428203021,7.8995244720322,13.0665144587424,15.3908647642025,17.3060037968695,12.7902918434713,13.2119627360121
CLPP21600106,55,34928,44,13072562,208,422479,679340,2887758,36791,26840,4.00733318523247,10.4610440787897,16.3860260878138,5.33753807970132,12.9538950204021,13.4288770175912,14.87599098047,10.5130085290287,10.1976485910856
BXPYA1800169,139,33706485,51,64439475,2476,2805539,2460425,18966846,837647,36178,4.93447393313069,17.3332008100441,17.9812369691263,7.81439963380449,14.8471062353419,14.7158446572142,16.7582030655683,13.6383520496672,10.4962064782616
USUM72007010,917,2102213,65,12087775,1824,10289406,18495164,106899352,410745,229572,6.82110747225647,14.55850115735,16.3077051692605,7.50878717063428,16.1466253801965,16.7330198504708,18.487398314237,12.9257278629709,12.3439719847714
US5TA1500093,757,550934,63,399449794,5129,17287339,6289669,13657622,681753,180642,6.62936325343745,13.2193702987464,19.8055986431831,8.54266598738927,16.6654849418243,15.6544190040805,16.4298083120329,13.4324227011382,12.1042724510671
AUAP08000047,6844,5498463,80,202745640,10700,3010988,21546993,86779849,7471055,4254973,8.83112763501208,15.5199791566025,19.1274627464129,9.27799902045,14.917778822069,16.8857468288151,18.2788849983007,15.8265467787298,15.2635989744936
JPU901703544,13,171635,42,788559,11,143273,751596,1333810,1497,30840,2.56494935746154,12.0531254079424,13.5779625082042,2.39789527279837,11.8725071801531,13.5299542245275,14.1035500665282,7.31121838441963,10.3365678276773
ES5021800065,325,13367090,56,5631,822,837551,5151172,46869164,17692,435158,5.78382518232974,16.4083062739301,8.63604232525462,6.71174039505618,13.6382374363497,15.4547348195647,17.6628705331706,9.78086783898822,12.9834644625138
JPWP01971163,106,606771,52,50517530,1431,17287339,6289669,13657622,681753,21447,4.66343909411207,13.3159067336203,17.7378309627232,7.26612877955645,16.6654849418243,15.6544190040805,16.4298083120329,13.4324227011382,9.97334005443496
USUM71813345,2549,78580311,72,471388095,13800,31822725,39907197,138563136,13959972,1771912,7.84345640437612,18.1796317298368,19.9711922935865,9.5324238711453,17.2756912151707,17.5020672415342,18.7468366353167,16.4517046495658,14.3875697475144
TCADG1788520,748,407023,70,9030395,14600000,134308,3873219,29190870,4639,2122894,6.61740297797448,12.9166249738846,16.0161066675151,16.4965320866786,11.8078909488683,15.169596502212,17.1893665471138,8.44225410475174,14.5682908100936
USDXS2010789,52,7467271,72,53699668,1316,1057864,6798086,20263355,357446,109848,3.95124371858143,15.8260401623819,17.7989173769646,7.18235211188526,13.8717623387144,15.7321516599378,16.824324640311,12.7867395807561,11.6068528710016
DEA812000338,66,2477473,50,5982491,661,657483,879178,2318350,41665,21517,4.18965474202643,14.7227496470442,15.6043475943757,6.49375383985169,13.3961741871865,13.6867426590105,14.6563662837183,10.6374167268163,9.97659859935345
FRX281905561,6,217759,46,12992571,2016,6925686,308878,302757,113626,30754,1.79175946922806,12.2911442256631,16.379888290541,7.60887062919126,15.7507476665033,12.6407016559107,12.6206857825353,11.6406676323211,10.3337753460756
USUS11700110,127,661203,42,91827644,2139,30130,1548850,8452989,32351,761279,4.84418708645859,13.4018161821238,18.3354239431569,7.66809370908241,10.3132766321243,14.2530232780412,15.9500306645971,10.3844002113524,13.5427551925187
USB271700112,3372,52712854,73,12271374,335400,28810917,19377532,137179065,867859,2806171,8.12326131912175,17.7803698926891,16.3227797908579,12.7230791283712,17.1762649357801,16.7796248085363,18.7367976741499,13.673784538051,14.8473314786288
FR7O51900390,12,3103828,53,5441657,2591,884146,2564010,6244063,579228,25363,2.484906649788,14.9481467463788,15.5095941680405,7.85979918056211,13.6923774863537,14.7570829971711,15.6471416502527,13.2694514614266,10.1410466980846
AUUM71800260,562,5127938,67,11381931,2332,334535,12701370,78904058,125770,306372,6.33150184989369,15.4502141870259,16.2475376559234,7.75448154747038,12.7204967868585,16.3572204196266,18.1837432166862,11.7422101210412,12.6325553288608
USAT21811267,380,969373,47,3764264,162,8187436,26644718,256992516,968615,49235,5.94017125272043,13.7844047497258,15.1410629153787,5.08759633523238,15.9181113421012,17.0981014900578,19.3645575218129,13.7836224951002,10.8043600316819
QMCE31902432,347,111947,71,3072432,554,61257,3115722,27816418,2265,145113,5.84932477994686,11.6257808239903,14.9379799883629,6.31716468674728,11.0228334075911,14.9519714650479,17.1411369798793,7.72533003791714,11.8852680282429
BRWNV1600273,43,422891,32,179969705,867,34763823,7660780,55610479,8837978,30332,3.76120011569356,12.9548697416073,19.008299089134,6.76503897678054,17.3640878350526,15.8516243642089,17.8338822126854,15.9945686754188,10.3199585398208
FRU491600010,128,7538254,4,64773897,1200,727084,1610078,3153843,560995,164213,4.85203026391962,15.8355011481821,17.986413256093,7.09007683577609,13.4967972931698,14.2917931829921,14.9641322672065,13.2374672718091,12.0089196446083
USRN19600096,7058,73840,68,57368246,13800,4125925,10625523,98898891,298735,1245173,8.86191700423522,11.2096558691767,17.8650015026402,9.5324238711453,15.2328007950366,16.1787694950927,18.4096085831833,12.6073121717623,14.0347850340508
USUM71809942,867,2292440,54,25988148,2259,7956313,7638438,60951445,257147,116243,6.76503897678054,14.6451273104693,17.0731511459025,7.722677516468,15.8894762595597,15.8487036899781,17.9255881215679,12.4574031847924,11.6634381065828
USUM71916703,1841,19939006,6,16160336,8022,9026687,26399676,141996764,273168,980138,7.51806418123308,16.8081884717068,16.5980704029203,8.98994304633,16.0156959699226,17.088862295314,18.7713148265735,12.517842269511,13.7954486570596
USUM71922165,282,2879293,56,35139305,858,1227113,9884541,56648515,667173,69632,5.64190707093811,14.8730553358644,17.3748308624969,6.75460409948796,14.0201748139921,16.1064825795179,17.8523763315025,13.4108046615819,11.1509795107756
US7VG1733981,878,142452132,68,428851764,1664,631309,1752006,4398056,399126,292652,6.77764659363512,18.7745165854512,19.8766218787186,7.41697962138115,13.3555507205506,14.3762719751301,15.2966731830763,12.8970324354947,12.5867394687982
QM6MZ1960806,844,1553193,55,11114512,137,2445190,9754946,81600786,267673,65385,6.73815249459596,14.2558233700049,16.2237621997832,4.91998092582813,14.7096333874833,16.0932849964013,18.2173494522409,12.4975213652511,11.0880481533406
USWB10701211,1460,212782,68,3610084,1300,5591790,20950356,61373462,9444886,539672,7.28619171470238,12.2680234464058,15.0992415987364,7.17011954344963,15.5368100085426,16.8576661970281,17.9324880847018,16.0609839889667,13.1987168265864
ITUM72000611,200,1365758,65,113093091,488800,221977,1776888,5302905,50314,684040,5.29831736654804,14.1272201438282,18.5437218516873,13.0997086868395,12.3103290518836,14.3903740775759,15.4837653415707,10.8260386473811,13.435771674427
GBAYE1800546,218,57555,46,599074,2234,13979,1190892,5605599,36954,70089,5.38449506278909,10.9604962913492,13.3031404086993,7.71154897962915,9.54531148247113,13.990213164125,15.5392764776454,10.5174291749151,11.1575211420221
USSM11707627,721,492920,45,404518,385,263568,2437677,11789766,85149,86178,6.58063913728495,13.1081021680521,12.9104515138726,5.95324333428779,12.4820666781868,14.7065560946024,16.2827424249884,11.3521579420407,11.3641702036599
NLG661900837,122,178629,48,8422182,33,503077,1908670,11783405,85718,23743,4.80402104473326,12.0930663082635,15.9463794975394,3.49650756146648,13.128498518877,14.4619172223904,16.282202743657,11.3588181175374,10.0750430291772
USSD11900085,397,5332960,70,260386053,10000,238457,7952631,22469901,1577912,702618,5.98393628068719,15.4894169890858,19.3776759069565,9.21034037197618,12.3819442795547,15.8890133752771,16.9276872382773,14.2716130120395,13.4625686376147
KRA381702192,1490,5056551,65,879176131,64400,38700892,26147576,152858657,2166028,382303,7.30653139893951,15.4361951883014,20.594495812141,11.0728689120924,17.47137320683,17.079267048194,18.8450242419233,14.588405633514,12.8539687668941
MXF011600182,550,89840,52,35632459,359,718574,4527290,27250639,176022,55079,6.30991827822652,11.4057855894123,17.3887675500757,5.88332238848828,13.485023971543,15.3256340844503,17.1205875283399,12.0783642662084,10.9165237972675
FISFS0000017,166,43289,50,7934512,263,155075,809135,3699224,287636,14198,5.11198778835654,10.6756538401461,15.8867324103665,5.57215403217777,11.9516641498413,13.6037210548013,15.1236336258884,12.569451070848,9.56085638859933
